hugo_symbol	Model_Score
CSMD3	0.89926684
SETBP1	0.89926267
STAG2	0.899243
FGF1	0.8992137
PHETA2	0.8992005
PSKH1	0.89919317
ZEB1	0.89919186
SEPTIN7	0.8991745
ST6GALNAC5	0.8991677
ALK	0.89916533
MUC16	0.8991601
RPS6KA6	0.8990719
PLCH2	0.89906204
TECTB	0.8990529
HNRNPA2B1	0.89903903
PLPP4	0.8989693
ALLC	0.8989279
MB21D2	0.8989188
ARID5B	0.8989028
HK2	0.8988548
NALCN	0.89884734
TGM4	0.89883065
IRF5	0.89880025
TET1	0.8987485
TRIM36	0.8987399
CDC27	0.89872676
SKAP2	0.8987054
RAB5C	0.8986801
PPHLN1	0.8986241
APOB	0.8985851
RGS7	0.8985525
HNRNPA2B1	0.898543
FOXA1	0.8984753
UGGT2	0.898451
LYST	0.89844453
MEGF10	0.8984168
RYR3	0.898396
FBN2	0.898392
CDK12	0.89837486
NRG1	0.898369
STAB2	0.89836675
PTPRD	0.89825946
SOX7	0.8982399
GRIN2A	0.89818925
CNTNAP2	0.8981694
VCP	0.8981488
COL5A1	0.89814746
FLRT2	0.8981199
SLC20A2	0.8981157
ADAMDEC1	0.89810574
NALCN	0.8980868
MYH11	0.8980832
FAM120AOS	0.8980766
APC	0.89805347
HOXC12	0.8979893
PGM2L1	0.8979759
NRG1	0.8979628
ENPEP	0.8979596
PTGES3L-AARSD1	0.8979587
MED12	0.8979394
CDH10	0.89793086
KRT38	0.89788586
MUC16	0.8978838
ATG3	0.89788
ENO2	0.8978388
COL4A5	0.89782715
ZNF521	0.8978011
DOCK2	0.8977639
MUC16	0.8977526
NOTCH1	0.8977334
PKHD1L1	0.8977029
MYH11	0.8977024
SETBP1	0.89769244
LEF1	0.89764816
ZNF451	0.897645
TAL1	0.89762473
PDGFRA	0.8975948
MUC16	0.89756423
CDK4	0.89748096
FURIN	0.89743555
SMO	0.8973749
TBX18	0.8972926
BRIP1	0.8972911
CLTC	0.8972709
SIX2	0.89725924
SNTG1	0.8971759
PCDH15	0.8971555
BTNL2	0.89713407
POLD1	0.89712983
GABRA3	0.8971195
STK10	0.89710516
ZEB1	0.89708376
PIEZO2	0.8970718
RRAS2	0.8970587
A1CF	0.89704365
CETN1	0.89703923
ZEB1	0.89703876
CABCOCO1	0.89702624
ZNF521	0.89700705
MB21D2	0.89699244
EIF4B	0.8969679
GNA13	0.89694226
SI	0.8969271
ADAM33	0.89690214
RIT1	0.89684284
SLC25A12	0.8968286
DDX46	0.8968213
LY75	0.896814
CSMD3	0.8967988
LRP1B	0.89677197
NFIX	0.89675677
BCL3	0.8967401
VIRMA	0.896728
KDM6A	0.8967194
PPP1R9A	0.8966654
GPR158	0.8966343
BCL9L	0.8965727
ITK	0.89656943
SLC37A2	0.89656824
PDCD1LG2	0.8965212
RANBP2	0.8965018
TENT5A	0.8964948
PXYLP1	0.89645463
KCNIP1	0.896448
SBF2	0.8964277
TEC	0.8964158
PPWD1	0.89641434
TRAPPC6A	0.8964079
HDX	0.8964014
SIAH3	0.89637554
AMER1	0.8963511
PDE4DIP	0.8963124
LRRIQ1	0.8961953
BRIP1	0.89616674
LRFN5	0.89614344
B4GALT5	0.8961019
POLR2A	0.89608634
CSMD3	0.8960846
ANK1	0.89606375
LRP1B	0.8960531
FLT4	0.8960489
ADCY2	0.89597243
BMT2	0.895965
HELQ	0.89596367
ZEB1	0.8959561
PRKD1	0.8959282
TRIM46	0.8959261
ZEB1	0.8959181
DHX37	0.8959097
CLSTN2	0.8958774
COL3A1	0.89586645
BIRC6	0.89585066
SCN1A	0.8958006
WWP1	0.8957833
MFSD8	0.89578056
CSMD3	0.8957685
BSX	0.8957406
CASS4	0.89572436
LY9	0.89569736
PRKD1	0.8956892
FAT3	0.8956767
LCMT2	0.89567304
TAGLN3	0.89562356
LBX1	0.89560896
SYNPO2	0.8955987
SETBP1	0.89558065
CLEC4F	0.89550424
RPN1	0.8954953
ZEB1	0.8954125
MUC16	0.8953971
MUC16	0.8953813
CSMD3	0.89534414
MIGA1	0.89531314
GRIN2A	0.89529705
TBL1XR1	0.89529324
HGF	0.89527833
FAT1	0.8952711
MAGEA6	0.89525366
CSMD3	0.8952506
SRCIN1	0.89524776
YBX3	0.8952427
SSH1	0.89523923
MUC16	0.8952334
MUC16	0.89520264
QDPR	0.89518183
MITF	0.8951806
CSMD3	0.89517826
FAM47C	0.89517766
RHOJ	0.8951614
CSMD3	0.8951084
KCNA10	0.89508104
GNL2	0.8950749
LEF1	0.8950689
LRP4	0.8950548
IRX6	0.89501065
ABCG4	0.8949993
CTNND2	0.8949933
ERBB4	0.89498276
KCNB2	0.8949056
SLC6A13	0.8948775
PCDHA11	0.8948725
RPS6KA6	0.89486617
SLAMF8	0.8948639
ALDH4A1	0.89479065
BTBD9	0.8947875
ACKR4	0.89477247
RBM10	0.8946976
FAT4	0.89469236
KCNJ5	0.8946824
CNTNAP2	0.8946527
LRRC7	0.8946366
CDK6	0.8946111
OSBPL7	0.89460874
KRT35	0.89457977
GATA2	0.8945384
EPHA7	0.8945366
MFSD8	0.8945002
FAT3	0.8944952
BCL9L	0.894463
RFX2	0.8944562
VPS35	0.8944485
PCLO	0.89431894
ADAMTS3	0.89428043
CDSN	0.89424646
FRZB	0.8942382
BIRC6	0.8942359
LRP12	0.89423126
FAM47C	0.89422846
MMS22L	0.8941999
CNTNAP2	0.89419115
SETBP1	0.89419025
ANK1	0.8941604
CPAMD8	0.89413476
UIMC1	0.8941302
ARGFX	0.8941209
PI4KB	0.8940821
MYO1G	0.89398783
CIC	0.8939569
P4HA1	0.8939462
CORO1C	0.89393276
NEB	0.89392984
CDH8	0.89391404
TSPAN12	0.89390576
LARP4B	0.8938781
OR2H1	0.89383763
SLC14A2	0.89381003
TFRC	0.89380544
MUC16	0.89379984
MUC16	0.89377546
CNTNAP2	0.8937588
FAT4	0.8937489
KDM5A	0.89374304
PTPN13	0.8937319
CSMD3	0.89371574
POM121C	0.8936798
ANK1	0.89363873
FAT4	0.89352447
NUMA1	0.8934998
ANKS6	0.8934832
CNTNAP2	0.8934504
NOTCH2	0.8934439
GMEB2	0.89343244
PBX2	0.89343125
RFT1	0.89341515
KDR	0.89338064
FAT3	0.89334863
POLR3B	0.8933399
DGCR8	0.8933199
CNTNAP2	0.89331925
ITGA8	0.89327407
MUC16	0.8932419
NOX1	0.89320457
TFPT	0.89315987
CRTC3	0.8931518
ATP2B3	0.8931402
KMT2C	0.89311165
NALCN	0.8930725
SLC4A2	0.893072
CHD2	0.893051
CKAP5	0.8930271
CLSPN	0.8930222
ACTB	0.893014
PLXNA2	0.89300734
ITM2B	0.8929536
GRIK1	0.89293337
TMEM168	0.8929157
TCF4	0.89286876
EPS8	0.89280355
FCGR2B	0.8927688
BPNT1	0.8927453
SLC30A6	0.89273995
FAM135B	0.89267147
ATP2B3	0.8926707
CHD5	0.8926595
LRP1	0.892652
MED12	0.8926338
TBX18	0.8926309
ENOX1	0.89262545
LINGO2	0.8926093
ABCC4	0.8925957
KMT2D	0.8925681
NALCN	0.892536
CLCN1	0.89250857
ADGRL3	0.89250165
FIG4	0.89248073
CSMD3	0.89246523
PTPRD	0.89245343
BCL6	0.89243513
AFF2	0.8923968
CTNND2	0.8923941
NF2	0.8923938
CSMD3	0.892385
DAW1	0.8923725
CYRIA	0.8922682
FREM1	0.8922592
GATA2	0.89225495
CDH10	0.8922405
USH2A	0.89221656
SRCIN1	0.89220995
HGF	0.8921769
TAOK1	0.8921673
RBM10	0.8921623
MYH11	0.8921442
ECEL1	0.8921199
RERE	0.89210266
RELN	0.89207715
MYH11	0.89206034
TAF3	0.8920603
AK7	0.89205927
MYLK	0.892032
ANK1	0.8920206
AK5	0.8920113
AMER1	0.8920004
PCDH19	0.891988
LRP1B	0.89198524
PCLO	0.8919767
WRN	0.8919662
SMARCA2	0.8919466
MYH1	0.8919461
DSG1	0.89192814
MUC4	0.89191604
GRM7	0.8918952
LRBA	0.8918901
XDH	0.8918719
TMEM145	0.89186287
JMJD1C	0.891849
DHX37	0.8918233
LRP1B	0.89178485
UNC13C	0.89176553
DSCAM	0.8917536
IGF1R	0.89174414
ATP2B3	0.891744
SH3TC2	0.8917259
COL4A1	0.89170516
CLUH	0.8916585
GRID2	0.8916398
GRIN2A	0.8916362
LRRC66	0.89162534
CSMD3	0.8916203
PTPRT	0.8916043
COL9A1	0.8915894
TEKT1	0.89154875
ADAMTS9	0.891516
CRAMP1	0.89150774
EPB41L3	0.89149594
MITF	0.89149
PXDN	0.8914638
AMELX	0.89143896
SETBP1	0.89141864
MUC16	0.8914112
PDGFRB	0.8913692
PRDM1	0.8913546
POU3F2	0.8913357
PDS5A	0.8913259
MED12L	0.8912884
MUC16	0.89127415
MARCHF10	0.8912652
ANK1	0.89125025
KRT14	0.8911813
TNC	0.89106995
MUC16	0.8910509
ADAMTS12	0.89101374
CSMD3	0.8909999
CREB3L1	0.89098
OTUD7A	0.8909765
BCL2L13	0.89095086
EPB41L3	0.890925
RAPGEF6	0.89090455
NRP1	0.89090276
PTPRZ1	0.89087975
FAM135B	0.89086276
DPP8	0.890838
ST18	0.8908077
OR2L3	0.89079714
MYO3A	0.8907499
SND1	0.8907383
TUT7	0.8907358
CLIP1	0.89073455
BRCA2	0.8906994
ATP2B3	0.89069694
TECPR1	0.8906857
DACT1	0.8906719
GHR	0.8906546
IRF8	0.890616
A1BG	0.8906158
FREM1	0.8905911
FAT1	0.8905896
OPRL1	0.89057165
OPRL1	0.89056593
LRP1B	0.89056194
ZFHX3	0.8905008
RIT1	0.8904541
KCND3	0.8904333
USP6	0.89042133
MRAP2	0.890403
MED12	0.89034426
PTPRB	0.89029664
RPSA	0.8902611
ACSL1	0.89022994
TNC	0.8901955
PTPRD	0.8901666
ANK1	0.89015996
NLGN1	0.89013976
OR4D2	0.89013124
SLC8A3	0.8900868
KIAA1549	0.8900796
ILDR2	0.8900698
KCNH7	0.890067
DDHD1	0.8900631
BUB1B	0.89006305
ZEB1	0.8900576
SUPT5H	0.89005256
SLC11A1	0.8900054
SPATA19	0.889995
ABL2	0.8899648
SLC5A7	0.8899493
BEND4	0.8899062
TYW3	0.88988084
MED13L	0.8898657
EIF3D	0.88986087
COL3A1	0.88980675
SKAP2	0.88979876
GBP2	0.88979036
HSPB7	0.88979036
CNTN3	0.8897888
HAL	0.88978726
CALHM1	0.8897244
TNC	0.8896836
ZFPM2	0.8896817
ASPM	0.8896628
COL4A1	0.88965464
LRP12	0.8896463
IGFBP5	0.8896429
ZAN	0.8896417
ATP11C	0.8896164
LRP1B	0.88958514
PTPRT	0.889554
COL1A1	0.8894945
CNTNAP2	0.8894624
SKAP2	0.88944155
CCKAR	0.88942075
FAT3	0.8894201
OXSR1	0.88941646
XXYLT1	0.8893661
ITGA4	0.88936234
MCAM	0.88931394
CNTNAP2	0.8893065
FAT1	0.88926923
BUB1B	0.8892599
FAT4	0.889259
MUC16	0.8892419
COL2A1	0.88921887
CSMD3	0.8891681
CDH8	0.8891573
RIMS4	0.8891184
GUCA1A	0.8891164
ATRX	0.88911283
TNC	0.88909405
TAS2R1	0.8890796
ANK1	0.889078
OSBPL11	0.88907367
FAT1	0.88906986
ZNF254	0.88906336
SEMA5A	0.8890383
PRB4	0.889038
MYH11	0.8890292
LRP1B	0.88901186
FAM47C	0.8889968
ZEB1	0.8889938
IFI44	0.8889925
LY75	0.8889866
CACHD1	0.8889797
CSMD3	0.8889658
TRPM6	0.8889579
SGO1	0.88892865
KCNA2	0.8889193
LHPP	0.888907
MECOM	0.88890076
WNT2	0.88885033
PREX2	0.8888117
CAVIN1	0.88879186
ABCB11	0.8887918
PI15	0.88878036
SRGAP3	0.88878036
CAMTA1	0.8887769
MTOR	0.888765
SF3B1	0.8887228
PTPRK	0.8887193
SRPK2	0.8887178
IVL	0.88870895
MAP2K4	0.8886596
CCNE1	0.8886579
LRP1B	0.8886296
MAGI3	0.88858116
SMARCAD1	0.8885313
PRKCB	0.8884886
CERK	0.8884655
AFF4	0.88846475
HDC	0.8884587
TNC	0.8883965
SYT9	0.8883811
FAT1	0.8883595
SCN9A	0.88834494
ABL2	0.88827175
LRP1B	0.8882633
RADIL	0.8882508
RGS7	0.88822114
UBA6	0.8882186
PTPRD	0.8881844
BCL9	0.88816565
CAPN13	0.8881204
ZKSCAN2	0.8880854
WNT10B	0.88806283
KDELR1	0.88805485
XKR7	0.88804865
FAT1	0.888037
KLHL6	0.88801664
LCE3E	0.8879549
KCNA4	0.88795006
BCOR	0.8879278
FCRL2	0.8878861
PRKD1	0.8878618
BRIP1	0.88783604
PITPNC1	0.88778037
ZEB1	0.8877572
KMT2D	0.88770956
RNF20	0.88768
TPR	0.8876649
BRCA1	0.8875952
ZNF492	0.88756204
POLE	0.8875553
RIMBP2	0.8874964
FGFR4	0.88745475
CTNND1	0.8873833
ITGAV	0.8873772
LRP1B	0.8873677
OPRK1	0.8873618
FAM47C	0.88729066
GRM3	0.8872897
LRFN5	0.8872876
TRIB2	0.8872825
MB21D2	0.8872737
USP9X	0.8872631
TNXB	0.88723695
ATP2B3	0.88717514
ABCC5	0.88717425
HAPLN1	0.88714576
FAM47A	0.8871287
EPHA7	0.88711923
MYH2	0.88710904
RUNX1T1	0.8871088
GABRR2	0.8870922
MUC16	0.8870858
ZEB2	0.88702095
TARBP1	0.88701665
ZCCHC13	0.88699234
BCOR	0.8869892
ANK1	0.8869652
EPHA7	0.8869231
GRIN2B	0.88688916
SARDH	0.88688385
CTNND2	0.88684446
ZFX	0.8868424
TRPA1	0.8868313
MUC16	0.8868124
SMR3A	0.8868109
XPO1	0.88677025
BMT2	0.8867669
COL1A2	0.88675135
CTNND2	0.88671494
MUC16	0.8867071
ATR	0.88666844
ARHGEF12	0.8866638
MARCHF3	0.88664514
TTN	0.8866449
COL1A1	0.88663554
JAK1	0.88654137
IQSEC3	0.886501
TPM4	0.8864681
CSMD3	0.886444
ANO3	0.88636065
KL	0.88634974
GRIN2A	0.8863489
NCOA2	0.8863223
PUS7	0.88629264
ZBTB44	0.8862812
GLRA1	0.8862658
DGKI	0.88624656
CSMD3	0.8862382
REV3L	0.88622546
PYGM	0.8862194
MS4A5	0.88618684
S1PR1	0.88614184
CCDC146	0.8861394
PRSS16	0.88613236
MMP9	0.8861133
KANSL1	0.88611263
PEG3	0.88607013
PDCD4	0.8860659
KAT6A	0.8860187
LRRC7	0.886006
CTNNB1	0.88598394
WNT3A	0.8859791
LRP1B	0.8859451
HECTD1	0.88589424
CDH8	0.88588625
ARHGEF10L	0.8858816
KDR	0.885878
ATP10A	0.88585675
GRM5	0.88585633
CCKAR	0.88584137
FAT3	0.8858312
PTPRD	0.88577104
ARID2	0.88573426
TUBA1B	0.8856851
ZNRF3	0.88562804
FASN	0.8856278
CTNNB1	0.88561326
ZNF668	0.88561296
BCL11B	0.8856021
OTOP3	0.8856007
WRN	0.88560015
CACNA1F	0.88557684
CNTNAP2	0.88555723
GABRB3	0.88548505
GRM8	0.88548183
ANK1	0.88546985
AFF2	0.8853986
F8	0.8853669
CHRNB2	0.8853591
PBRM1	0.8853252
PTGS2	0.88530886
PORCN	0.88530016
TEC	0.8852754
RHBDF2	0.88524663
ANK1	0.88524103
CSMD3	0.885234
DCHS1	0.885193
AHNAK	0.8851658
WDFY3	0.8851019
KCNH5	0.88509583
TMTC1	0.8850894
KMT2A	0.88505965
GRIN2A	0.8850474
WDR44	0.8850249
ADAMTS3	0.8850129
ARHGAP35	0.8849995
TMCO4	0.8849962
PPP2R1A	0.8849843
ADAMTS2	0.8849816
TARBP1	0.88494873
EXOC3	0.8849194
MYO5A	0.8849117
GAL3ST4	0.88490915
CSMD3	0.8848776
OR52N2	0.8848496
OR10R2	0.88484395
NFASC	0.8848425
C2ORF78	0.8848176
TNN	0.8848019
FAT3	0.8847962
DSC3	0.8847851
HPCAL4	0.88476336
HOXC11	0.88475937
CDK12	0.88472426
ZNF84	0.88472104
PARP14	0.88471097
BID	0.8847059
EPHA10	0.88470054
ANKFY1	0.8846694
SNTA1	0.8846662
GATA3	0.88464856
DCAF12L2	0.8846133
ARHGEF10	0.88461185
NOTCH1	0.88453335
PTPRD	0.8845242
ADAT2	0.8844903
MYH7	0.8844118
TSHZ3	0.88437986
NYAP2	0.88437134
CSMD3	0.8843462
PRKG1	0.8843175
TNR	0.8843042
SI	0.88426083
ADAMTS12	0.88425016
LRP1B	0.8842452
KIF15	0.8841888
PGBD1	0.8841884
CYP4F11	0.8841733
SNX9	0.88413095
LHFPL4	0.8841109
BRIP1	0.8840772
PTPRD	0.8840442
GRIN2A	0.8840384
UNC5D	0.8840259
MEF2C	0.884024
PBRM1	0.88397956
PDE10A	0.883964
ZEB1	0.88395184
PDE4B	0.8839445
GXYLT1	0.8839164
MB21D2	0.8839081
NRXN3	0.8839021
MGAT3	0.8838099
BTK	0.8837965
FLT3	0.8837906
RET	0.8837784
LRP1B	0.88377786
HIVEP3	0.883749
SDK2	0.883693
LDHAL6B	0.8836111
TRIM71	0.8836033
SLC5A12	0.88359064
CSMD3	0.8835554
METTL18	0.883532
SLIT3	0.8835072
F8	0.88349235
BCL9L	0.8834348
KMT2C	0.8834249
FOXP1	0.8834035
RALGAPA1	0.88337004
OR6C1	0.88336015
HEATR5B	0.8833493
SNAP91	0.8833348
MAPK1	0.8833161
BAZ1A	0.88329405
SFPQ	0.8832681
TCP11L1	0.88326615
RSPH3	0.8832661
SUPT6H	0.8832084
CSMD3	0.8832003
BBOX1	0.8831105
PAK5	0.8830904
AP1G1	0.8830719
YY2	0.8830476
COL8A1	0.8830211
RPE65	0.8830007
TTN	0.88297194
ZFHX3	0.8829631
PSAP	0.8829575
KIAA1109	0.88294196
CSMD3	0.88292164
ARID1B	0.88290673
NFATC2	0.8828986
KIN	0.8828744
ONECUT2	0.8828184
ALG3	0.88280904
ADAM19	0.88276374
ALK	0.8827521
CACNA1D	0.88271016
RAB40C	0.8826375
AMER1	0.8825815
DAAM2	0.88257676
LECT2	0.8825685
CSMD3	0.8825382
PEX2	0.88252085
R3HCC1L	0.8824672
KLHL1	0.8824509
NLRP3	0.88242924
BMP7	0.8824042
ACTG2	0.8823833
NUTM2D	0.8823772
FAT4	0.8823599
SVOPL	0.88230723
SERPINA6	0.88230604
STAB2	0.88227427
NUP98	0.88226795
BCL9L	0.88226724
ALK	0.8822353
MAGEC1	0.88222086
INSYN1	0.8822206
ITGAD	0.88222015
SPATA1	0.88221896
FAT1	0.8822157
FBN2	0.88218623
SPAG9	0.88214815
DNMT3B	0.88213557
GRIN2A	0.88212156
NTRK3	0.88206965
FMNL3	0.8820616
BACE2	0.8820598
PID1	0.882036
LTBP2	0.88202167
DCAF8L1	0.88201284
LRRC7	0.8820084
WT1	0.8820082
MUC16	0.88199633
BRIP1	0.88197106
AHCYL1	0.88192713
KLF5	0.8819211
MTOR	0.88190496
ROR2	0.8818372
GPR158	0.88181347
IL36RN	0.8818039
CEBPZ	0.88177145
CTSF	0.8817704
HCFC1	0.88175386
MUC16	0.8817409
NOL6	0.881733
CD72	0.8816633
ANO2	0.8816454
TNR	0.8816291
OR6C75	0.8816282
CACNA1S	0.88162154
MYH6	0.88159376
IPO11	0.88158405
SEC24C	0.8815837
ANK1	0.88157994
ADAMTS1	0.88157594
ALK	0.88156515
ABL2	0.8815415
NFATC2	0.8815358
TRDN	0.8815071
PAMR1	0.8815061
FLG2	0.8814986
LPA	0.881493
MUC16	0.8814875
GBA	0.88145673
NUDCD1	0.88144606
KIF6	0.8814144
PSG9	0.8814093
RSPO2	0.88135713
RBM10	0.8813385
HOOK3	0.881323
LRFN5	0.881304
MLF1	0.88130105
KIR2DL4	0.8812929
PDCD1LG2	0.8812853
LRP1B	0.88128257
RRAD	0.88123566
MUC16	0.8812023
MYH13	0.8811673
CDH8	0.8811568
KAT7	0.88112473
ENPP6	0.8811219
CNTNAP5	0.88109845
CSMD3	0.8810586
HRNR	0.881039
XPO1	0.8810371
P3H1	0.88103133
PLXNA4	0.8810276
PTPRD	0.8810212
SLC12A9	0.88101363
QTRT1	0.8810059
ST18	0.8809968
CBLB	0.88099647
CSMD3	0.880965
LPCAT4	0.88096386
GLT8D2	0.8809111
CSMD3	0.88089263
APOOL	0.8808797
GRIN2A	0.88087213
GRIN2A	0.8808686
PLP1	0.8808509
UBR5	0.8808354
ITGB1	0.88083017
VPS50	0.8808106
HOXC11	0.88073874
GATA2	0.88072735
ZGRF1	0.88071036
PDGFRA	0.88068914
TMEM63B	0.8806841
GPHN	0.88063437
GRIN2A	0.8806068
PPP1R13B	0.8805672
ZNF706	0.8805459
POT1	0.8805317
RASGRP3	0.8805274
CHL1	0.8805244
PAX2	0.88048416
PKP1	0.88047844
PTPRD	0.88047224
COL3A1	0.8804629
KCNQ2	0.880459
SZRD1	0.8804571
SIPA1L2	0.8804543
CNTNAP2	0.8804518
OR10H4	0.8804252
SEMA5A	0.88042086
PDZRN3	0.88032854
HK1	0.88032335
SKAP2	0.8803226
LCT	0.88031745
BCOR	0.88029677
MCOLN2	0.8802686
OPRL1	0.8802546
DCN	0.8802499
GLI3	0.88023156
HLA-G	0.8802267
AFF4	0.8802171
MALT1	0.8802167
SMAD2	0.8801848
ERO1A	0.88013095
KCTD8	0.8801143
ZNF831	0.8801122
SORCS3	0.8800466
SCN2A	0.8800448
TSPAN12	0.88004464
CDH17	0.8800397
SKIDA1	0.8800391
MAS1L	0.88000786
PLP2	0.8800027
PIK3CG	0.88000095
ROBO2	0.8799813
RNF145	0.8799806
RBM10	0.87997764
GBA2	0.8799646
SOX30	0.8799548
CSMD3	0.8799502
CSMD3	0.87991464
TRRAP	0.87991244
CSF1R	0.8799044
ZNF25	0.87987506
BAX	0.879858
FOXA1	0.8798325
KANK1	0.87980145
STAT1	0.879794
MUC16	0.8797939
MYO10	0.8797398
EPHA7	0.8797325
ACKR1	0.8797217
PDGFRB	0.87970984
NDRG2	0.87969506
CHSY3	0.87966084
SLC7A9	0.87966025
KMT2C	0.87964886
RDH12	0.87963897
POLG	0.8796273
POLQ	0.87962675
POU5F1	0.8796054
GALNT18	0.8795923
ZC3H12B	0.8794882
PCDHB15	0.8794832
LRRIQ1	0.8794813
FANCA	0.87946343
RYR2	0.8794179
DTNA	0.87941575
C2ORF16	0.8793762
GABRB3	0.8793719
HOXD3	0.87937117
ATP2B3	0.87936395
SREK1	0.8793528
DHFR	0.879338
PENK	0.8793197
PCDH9	0.87931836
ADAMTS12	0.8793124
NDUFAF7	0.8792795
HMCN1	0.8792781
ZFHX4	0.87927026
FAM83F	0.87926877
KMT2D	0.87925434
BCOR	0.87924856
CHRNE	0.8792156
HECW1	0.87920755
EPHA7	0.87919164
EPHA7	0.8791773
SF3B1	0.87916154
TGFBR3	0.8791427
CASP8	0.8790928
TEC	0.8790809
ADAM19	0.8790775
PPP1R36	0.8790632
NALCN	0.87905467
PPIG	0.8790335
FAT1	0.87900877
LYST	0.8790037
PRKCB	0.8789808
LEF1	0.8789806
TYR	0.87897927
TEC	0.87893075
FAT4	0.8789132
GRIN2A	0.87888664
CSMD3	0.87887996
MS4A10	0.87887484
ZNF479	0.8788561
LRRTM4	0.87883145
PDGFRB	0.8788222
EML4	0.87881315
FAM47C	0.878765
ZNRF4	0.8787407
LAMP2	0.8786725
COL3A1	0.87866014
CCDC80	0.87863404
MSH6	0.87861484
COL11A1	0.8786082
TMEM151A	0.8786001
ZEB1	0.87858903
MYO5A	0.87858415
COL3A1	0.8785232
LARP4B	0.87851864
GALNT14	0.8784991
ALK	0.8784936
PDGFRB	0.87849045
FAM47C	0.8784349
KLHL2	0.8784228
SIRPA	0.8783923
AGO2	0.878385
GATA3	0.8783811
OR2M3	0.8783519
TRIP11	0.8783509
HIRA	0.8782962
LRP1B	0.8782956
NRG1	0.8782936
DICER1	0.8782316
FLI1	0.8781789
GSG1L	0.87816304
PPM1D	0.878146
TIAM1	0.8781445
SEMA6D	0.87810004
LILRA6	0.87806153
POM121L12	0.8780508
ATPSCKMT	0.8780353
TG	0.878017
ADAMTS12	0.87798756
DICER1	0.877979
FAM47C	0.87797034
TRIM71	0.87792426
CDH10	0.8779207
TNK2	0.87791896
CTNND2	0.8778999
RPGRIP1L	0.8778926
PIK3CB	0.87786615
BAX	0.8778566
C3ORF56	0.87783885
MB21D2	0.87782073
NKX2-2	0.8778195
CDX1	0.8778184
ZFHX3	0.8778141
CASP9	0.8778076
SSU72	0.8777905
ZBTB24	0.877789
KAT6A	0.8777726
MYO1D	0.8777712
MUC16	0.8777482
RAP2C	0.87773716
CSMD3	0.87771285
LGALS2	0.87769043
AFF2	0.8776595
STXBP5	0.8776524
DACT1	0.87763184
MUC16	0.87757564
CIT	0.8775281
MUC16	0.8775046
EIPR1	0.87750447
PTPRD	0.87749964
DST	0.8774506
DCTN1	0.87745047
FAM120A	0.8774484
MYH9	0.8774393
CRISP3	0.8774346
FLNA	0.87742555
RDH11	0.8774005
TEC	0.8773837
SETBP1	0.87735844
ARHGAP25	0.87735355
DOCK10	0.87730837
DAOA	0.877229
HOXB1	0.8772153
ANK1	0.8771763
MUC16	0.8771429
DAB2	0.8771172
EBF3	0.8771086
SUN3	0.8770602
SLIT1	0.8770444
MUC16	0.8770198
PLEC	0.87696946
AP5M1	0.8769499
TRIM43	0.876931
SFMBT2	0.8769227
BRIP1	0.87686485
C3	0.87684834
SPAG9	0.87682486
FH	0.8768133
COL3A1	0.87677664
SLITRK6	0.8767569
DOCK7	0.8767496
GALNT1	0.87673634
SIX1	0.87670916
PTPRD	0.87670517
DCAF12L2	0.8766854
ANK1	0.8766054
DNAJB4	0.8765846
OR4K1	0.8765717
LIN7C	0.876569
RP1L1	0.87655365
KCTD3	0.87654996
CIC	0.8765316
TNC	0.87650543
VTI1A	0.8765031
CSMD3	0.87648547
MATN1	0.87641704
TNC	0.8764111
COL3A1	0.87638885
ZFHX4	0.87638825
SLC34A1	0.8763416
KBTBD4	0.87632024
CSMD3	0.87630713
SH3KBP1	0.8762993
ABL2	0.876299
PZP	0.8762962
PPM1H	0.87629414
CARD11	0.8762459
CNTNAP2	0.8762267
CNTN5	0.8762224
VGLL3	0.8762102
GNAT2	0.87617797
ZIC4	0.8761376
ZNF638	0.8760942
NCOA2	0.8760861
PABPC1	0.8760819
WNK3	0.8760602
EXT2	0.87601733
OSM	0.8759898
RUNX1	0.8759797
NCAM1	0.875913
DGCR8	0.8759025
STRN	0.87589973
OMG	0.8758945
COL9A1	0.8758922
TECTA	0.8758885
CSMD3	0.87579423
FAM47C	0.875786
PCDHA6	0.8757292
STAB1	0.8756958
MFSD6	0.87568307
COL3A1	0.8756688
SEPTIN11	0.8756629
XKR3	0.87566084
CACNA2D4	0.87565017
SETD2	0.8755893
CSMD3	0.87557614
LTBP1	0.8755454
CARMIL2	0.8755422
CACNA1A	0.8755372
ZNF677	0.8755212
MBTPS1	0.87548417
SETBP1	0.87546563
TMEM168	0.875462
RBM24	0.87542486
DNAH1	0.8754195
LRP1B	0.875414
BCOR	0.87536323
PCDHA6	0.87532324
BUB1B	0.8753169
FAT3	0.87531585
TP63	0.87528825
TTN	0.87528193
COL12A1	0.8752735
EPHA7	0.8752537
MB21D2	0.8752474
RBM10	0.8752404
PDE11A	0.87516665
ADAMTS1	0.8751564
RANBP2	0.87515074
ASPM	0.8751183
SEMA5A	0.875074
TRPM1	0.87505525
MUC16	0.87504596
CSMD3	0.8750221
GMDS	0.8750199
LRP1B	0.8749649
FBXO38	0.87495834
MB21D2	0.8749479
WNT8A	0.8749112
BRIP1	0.8748627
LYN	0.87485504
ZNF208	0.8748503
RNGTT	0.8748212
PCYOX1L	0.87481225
MAML2	0.87480223
CLCN7	0.874789
MKLN1	0.8747798
ERBB4	0.87475944
